Country,Region,Energy_Type,Year,Unit,Energy_Production,Energy_Consumption,Energy_Imports,Energy_Exports,Renewable_Percentage,CO2_Emissions_Million_Tons,GDP_Billion_USD,Population_Millions,Energy_Intensity,Annual_Growth_Rate_%
China,Europe,Oil,2018,Terawatt-hours (TWh),26015,25231,6864,16780,54.38,4970.57,3060.35,695.69,257.74,4.28
China,Oceania,Coal,2020,Terawatt-hours (TWh),29823,883,14456,17725,67.23,729.97,6409.05,355.78,392.97,0.53
China,Oceania,Nuclear,2016,Terawatt-hours (TWh),37299,22406,10991,5949,50.23,3823.87,11543.53,604.08,342.67,6.24
China,Europe,Nuclear,2015,Terawatt-hours (TWh),2052,18849,13123,6470,53.36,2471.67,13519.27,1347.48,193.86,-4.63
China,South America,Oil,2019,Terawatt-hours (TWh),5771,15329,10726,8979,28.08,1626.28,12393.65,1200.18,158.99,8.73
China,Oceania,Wind,2020,Terawatt-hours (TWh),36801,19867,760,8508,11.87,2917.91,11168.96,1337.59,313.68,-2.21
China,South America,Wind,2019,Terawatt-hours (TWh),28229,1659,10577,14667,55.18,2207.94,21530.61,234.86,178.13,7.77
China,North America,Coal,2018,Terawatt-hours (TWh),39085,19004,3140,13000,29.53,2362.49,22204.74,984.23,275.25,7.75
China,Europe,Nuclear,2022,Terawatt-hours (TWh),22273,13140,7772,17598,55.94,4584.79,1000.58,455.36,299.41,2.46
China,Africa,Wind,2019,Terawatt-hours (TWh),35474,23723,6618,17431,38.63,2396.31,20199.02,101.86,161.47,7.99
China,Africa,Hydro,2016,Terawatt-hours (TWh),16810,37521,694,10392,42.96,2862.28,7018.94,491.82,97.72,5.1
China,South America,Hydro,2018,Terawatt-hours (TWh),17415,27544,12574,11176,54.31,2401.68,12015.91,1249.85,385.93,4.46
China,South America,Hydro,2017,Terawatt-hours (TWh),5404,16177,8019,5449,65.19,2796.13,19558.29,46.42,215.44,8.23
China,North America,Solar,2021,Terawatt-hours (TWh),36182,37881,11198,13827,18.37,4589.65,20004.69,1250.69,281.85,6.07
China,Asia,Natural Gas,2021,Terawatt-hours (TWh),46511,38269,6238,3062,65.31,1545.62,4643.77,193.93,294.22,7.44
China,Europe,Hydro,2019,Terawatt-hours (TWh),29961,25890,4268,6815,44.42,3171.09,8951.38,869.2,193.13,8.9
China,South America,Natural Gas,2019,Terawatt-hours (TWh),7380,39118,10854,7164,43.77,283.57,12655.56,364.59,237.02,-1.74
China,Africa,Hydro,2019,Terawatt-hours (TWh),3098,45711,8767,18574,64.4,329.69,17608.93,1434.92,183.37,3.08
China,South America,Solar,2019,Terawatt-hours (TWh),41791,44947,2522,11955,35.01,3932.07,18648.47,253.29,202.82,3.72
China,South America,Solar,2015,Terawatt-hours (TWh),49055,34341,9842,19942,27.53,2393.84,22003.96,415.72,215.7,4.58
China,Asia,Coal,2023,Terawatt-hours (TWh),43025,37379,9716,1332,44.73,3276.85,4807.81,675.89,381.09,4.03
China,Asia,Natural Gas,2016,Terawatt-hours (TWh),49706,10915,14549,1299,6.22,2465.31,4768.88,564.78,157.37,-0.54
China,Asia,Wind,2021,Terawatt-hours (TWh),17921,25317,14866,3250,66.46,2663.32,2345.29,241.8,79.04,-0.21
China,Europe,Nuclear,2015,Terawatt-hours (TWh),24388,8915,12325,6849,68.57,2947.29,24500.56,998.15,67.19,6.95
China,South America,Natural Gas,2020,Terawatt-hours (TWh),30064,19352,7763,9380,16.84,77.57,20059.38,763.79,317.34,-3.88
China,Asia,Coal,2019,Terawatt-hours (TWh),42583,38108,10275,4965,28.88,1735.66,22877.14,246.41,394.62,8.61
China,Oceania,Solar,2017,Terawatt-hours (TWh),5033,5454,7825,2671,49.44,1987.52,23369.2,638.23,379.46,6.93
China,Oceania,Nuclear,2022,Terawatt-hours (TWh),30625,41910,122,7878,67.51,442.28,1852.59,916.4,175.17,6.1
China,Africa,Nuclear,2017,Terawatt-hours (TWh),6457,3011,10278,4991,44.33,3913.85,21419.55,320.7,233.76,-4.38
China,Africa,Solar,2021,Terawatt-hours (TWh),47901,19318,2638,9382,41.64,1853.41,20376.19,71.5,169.45,-0.49
China,North America,Hydro,2023,Terawatt-hours (TWh),27063,46432,1624,6375,20.89,1987.32,8651.86,742.19,99.68,9.08
China,North America,Natural Gas,2019,Terawatt-hours (TWh),17123,49623,258,7535,8.77,4121.5,3330.44,425.31,371.79,9.69
China,South America,Oil,2024,Terawatt-hours (TWh),12554,3324,2002,15647,18.25,2387.28,3221.45,750.62,296.72,-4.68
China,Africa,Wind,2021,Terawatt-hours (TWh),34524,41559,8035,19911,18.49,4044.2,21338.43,445.86,100.85,-2.9
China,Asia,Solar,2023,Terawatt-hours (TWh),43411,51307,5241,11187,24.9,698.36,20427.62,917.77,106.42,-0.21
China,Asia,Hydro,2016,Terawatt-hours (TWh),23961,41539,13761,4365,65.56,4653.19,24859.7,868.36,224.81,5.69
China,Africa,Hydro,2024,Terawatt-hours (TWh),5851,19189,8918,16007,19.84,519.16,21027,777.64,67.78,2.61
China,Asia,Wind,2024,Terawatt-hours (TWh),17592,16058,1816,7350,25.72,564.06,13371.39,478.72,213.46,0.27
China,North America,Oil,2016,Terawatt-hours (TWh),18158,47756,12852,15516,26.78,4962.44,3775.92,64.76,282.73,-2.45
China,Oceania,Coal,2020,Terawatt-hours (TWh),40029,20566,3306,17489,51.85,2446.52,23742.09,234.82,100.61,3.85
China,Asia,Nuclear,2022,Terawatt-hours (TWh),42071,47798,13218,16124,63.68,2377.66,4033.57,526.11,160.1,5.86
China,Europe,Oil,2019,Terawatt-hours (TWh),21521,19557,9708,16991,18.7,4437.5,5309.46,1266.24,204.43,8.43
China,North America,Natural Gas,2016,Terawatt-hours (TWh),35902,15946,13381,7509,44.74,4992.45,10313.27,1059.65,134.82,-1.17
China,Asia,Natural Gas,2015,Terawatt-hours (TWh),17302,39229,777,129,8.79,4233.75,3835.7,38.57,171.5,-4.25
China,North America,Solar,2017,Terawatt-hours (TWh),23007,38352,1345,4718,45,2751.71,1767.91,750.16,227.15,9.32
China,North America,Natural Gas,2019,Terawatt-hours (TWh),4725,15689,10975,12843,39.96,3614.92,6691.8,818.05,315.09,6.62
China,South America,Hydro,2015,Terawatt-hours (TWh),16223,39679,12255,533,22.98,1189.01,10916.54,1325.42,369.67,-3.15
China,Europe,Coal,2017,Terawatt-hours (TWh),28603,17400,14134,5594,49.59,3110.61,11902.95,1397.19,112.36,5.47
China,Oceania,Natural Gas,2020,Terawatt-hours (TWh),47147,609,10134,8339,6.49,1034.3,13622.78,824.64,383.78,7.22
China,Oceania,Oil,2023,Terawatt-hours (TWh),1570,35612,12270,7221,22.44,57.87,23910.06,1421.64,294.32,-2.1
China,Africa,Hydro,2018,Terawatt-hours (TWh),18962,27242,4098,14194,50.97,410.42,9306.53,432.63,199.74,5.88
China,Africa,Solar,2015,Terawatt-hours (TWh),17237,25604,9096,15290,64.65,1604.96,23151.66,940.88,94.71,2.31
China,Asia,Natural Gas,2020,Terawatt-hours (TWh),14361,43271,7644,16037,7.79,1092.92,16259.9,589.92,233.6,-1.76
China,Europe,Oil,2016,Terawatt-hours (TWh),40427,30641,1387,6553,64.33,962.11,9002.92,1051.12,84.98,9.73
China,Asia,Hydro,2021,Terawatt-hours (TWh),20115,30782,2122,4996,43.6,3410.96,5951.14,120.23,232.23,-3.33
China,Europe,Oil,2016,Terawatt-hours (TWh),22574,39779,10046,7347,17.96,4137.07,13661.25,979.25,217.23,6.86
China,Africa,Hydro,2017,Terawatt-hours (TWh),47469,15838,5905,15946,64.56,3706.93,13524.2,1049.98,279.88,9.54
China,Asia,Nuclear,2021,Terawatt-hours (TWh),22786,21326,11414,10035,46.11,4574.08,8983.64,675.63,197.73,1.88
China,North America,Oil,2023,Terawatt-hours (TWh),28202,11251,5327,18995,40.44,3021.86,9148.77,842.05,215.89,8.76
China,Asia,Nuclear,2016,Terawatt-hours (TWh),14570,28010,2243,2277,26.39,427.03,13134.96,394.79,336.38,8.59
China,North America,Coal,2019,Terawatt-hours (TWh),15770,39142,10512,14782,60.88,3005.8,22628.04,1409.28,128.95,0.54
China,South America,Coal,2021,Terawatt-hours (TWh),33521,19655,5108,14020,26.42,3039.15,16507.2,1018.14,273.38,-0.18
China,Oceania,Solar,2018,Terawatt-hours (TWh),24386,40173,5247,869,32.02,4690.2,7017.24,1456.36,89.08,6.54
China,North America,Natural Gas,2022,Terawatt-hours (TWh),21613,36414,11865,5678,65.78,938.07,3929.76,852.33,225.73,2.95
China,Oceania,Nuclear,2022,Terawatt-hours (TWh),20468,42169,5247,14417,69.24,3434.03,602.48,1108.98,153.73,2.88
China,Asia,Natural Gas,2016,Terawatt-hours (TWh),10987,22004,4999,5053,21.08,2624.54,4236.12,1292.61,302.39,2.81
China,Asia,Oil,2018,Terawatt-hours (TWh),35935,27960,11733,15233,59.47,3245.01,22973.81,344.05,208.06,7.15
China,Africa,Solar,2018,Terawatt-hours (TWh),39441,13496,852,14716,60.74,1356.79,13279.24,1458.64,398.64,-4.58
China,Europe,Solar,2024,Terawatt-hours (TWh),35888,43193,4254,11485,43.37,3900.09,15996.98,532.68,381.37,-0.43
China,Asia,Coal,2018,Terawatt-hours (TWh),24253,30187,13349,17980,56.34,2311.61,23144.19,345.44,75.26,5.95
China,Oceania,Natural Gas,2017,Terawatt-hours (TWh),18040,36180,2024,5066,13.4,2781.22,20350.08,193.63,150.39,3.39
China,North America,Nuclear,2018,Terawatt-hours (TWh),35613,40490,997,12995,31.62,4269.53,3910.47,146.91,136.79,5.98
China,Asia,Hydro,2019,Terawatt-hours (TWh),48484,25504,12470,5256,63.04,1866.47,20742.74,233.12,372.59,-1
China,Africa,Solar,2021,Terawatt-hours (TWh),39896,3004,13772,6551,26.95,4448.06,13506.83,894.52,252.19,6.04
China,Africa,Wind,2017,Terawatt-hours (TWh),48262,44181,14863,5347,48.82,3585.2,12972.9,1053.08,220.99,-4.67
China,South America,Coal,2016,Terawatt-hours (TWh),26022,17964,2852,10258,21,631.78,17239.71,789.95,347.83,7.71
China,Oceania,Wind,2018,Terawatt-hours (TWh),23553,51473,8105,234,20.97,637.16,5550.82,307.34,139.04,0.47
China,Europe,Hydro,2019,Terawatt-hours (TWh),10995,38016,14758,226,23.18,2623.33,9757.9,688.39,254.39,2.95
China,Europe,Nuclear,2024,Terawatt-hours (TWh),36690,45510,9592,5420,41.78,1815.89,2769.75,66.09,351.6,8.52
China,South America,Hydro,2018,Terawatt-hours (TWh),23161,48702,3406,9779,62.53,4662.02,21429.47,986.35,145.3,3.09
China,South America,Wind,2018,Terawatt-hours (TWh),17018,42828,9936,8793,51.88,3541.21,1392.81,366.42,226.45,2.54
China,Asia,Nuclear,2019,Terawatt-hours (TWh),19949,12556,8811,8505,40.21,1202.31,17511.69,1205.22,183.89,-3.38
China,Africa,Hydro,2024,Terawatt-hours (TWh),31908,38215,3972,8352,57.46,3915.78,9107.72,1497.18,176.11,3.48
China,Asia,Wind,2023,Terawatt-hours (TWh),16711,25010,9739,12313,42.06,4247.65,21903.43,376.35,143.57,3.05
China,Asia,Hydro,2015,Terawatt-hours (TWh),8000,39291,11257,11023,30.46,183.84,15021.9,1265.09,385.24,-0.94
China,Oceania,Oil,2020,Terawatt-hours (TWh),41510,50507,7825,19350,49.09,2318.18,3039.82,1312.45,151.94,-3.58
China,South America,Wind,2022,Terawatt-hours (TWh),47081,5707,12771,5313,66.39,448.12,14185,711.03,52.33,1.09
China,Africa,Coal,2022,Terawatt-hours (TWh),9864,36312,12307,8461,28.43,4674.77,17411.83,1312.41,339.19,-2.09
China,Oceania,Oil,2023,Terawatt-hours (TWh),40567,14818,11374,2696,57.39,1754.02,13372.95,1375.31,314.07,-2.5
China,North America,Solar,2017,Terawatt-hours (TWh),48783,2427,8507,10345,52.88,1672.96,23630.04,1497.06,99.86,0.87
China,Africa,Oil,2018,Terawatt-hours (TWh),35298,28826,4063,18251,37.3,3168.87,1756.14,799,246.47,5.11
China,North America,Coal,2021,Terawatt-hours (TWh),46936,35147,12899,13850,13.34,2640.12,17485.88,1121.89,343.32,4.13
China,North America,Wind,2019,Terawatt-hours (TWh),7040,8942,13456,4166,26.15,1108.08,15965.01,538.09,171.92,-0.97
China,Oceania,Natural Gas,2021,Terawatt-hours (TWh),27665,45671,14860,3479,15.69,2147.36,19343.87,1158.99,162.12,8.89
China,Oceania,Natural Gas,2020,Terawatt-hours (TWh),593,35526,13489,6790,52.74,4379.66,16069.65,441.09,244.63,6.63
China,Oceania,Hydro,2024,Terawatt-hours (TWh),47599,806,8560,14197,58.36,2995.96,10556.3,622.86,332.65,0.51
China,North America,Solar,2023,Terawatt-hours (TWh),19434,33395,13055,4051,69.93,2889.53,9265.27,1109.8,54.72,-1.73
China,Africa,Hydro,2024,Terawatt-hours (TWh),24894,35000,1097,15430,16.09,2854.64,18048.58,106.3,300.93,4.91
China,Oceania,Coal,2020,Terawatt-hours (TWh),43146,43458,10718,10619,45.25,808.88,10329.4,1176.71,302.69,5.24
China,Oceania,Solar,2021,Terawatt-hours (TWh),860,49859,12152,12032,17.75,4287.29,20324.81,472.71,279.01,-2.59
China,Africa,Wind,2021,Terawatt-hours (TWh),28059,20856,4460,14214,52.42,4820.87,3488.71,1031.53,356.36,0.43
China,Europe,Oil,2019,Terawatt-hours (TWh),27230,50669,14968,8691,22.32,1243.4,23703.14,182.14,198.91,4.96
China,Asia,Solar,2018,Terawatt-hours (TWh),49046,26058,14454,810,31.54,2539.23,16557.6,1214.82,348.55,-4.53
China,North America,Natural Gas,2018,Terawatt-hours (TWh),20969,38204,14719,19432,30.07,4692.31,8496.25,1381.24,390.84,7.82
China,Europe,Solar,2017,Terawatt-hours (TWh),32822,38006,4971,2877,12.66,4166.86,20257.19,444.01,98.2,7.42
China,South America,Solar,2021,Terawatt-hours (TWh),17883,13809,5417,12555,25.31,4644.98,6452.77,83.84,359.1,-1.6
China,Asia,Nuclear,2021,Terawatt-hours (TWh),17995,32480,2617,1095,42.47,1233.82,11242.85,1045.33,220.85,9.88
China,Africa,Coal,2017,Terawatt-hours (TWh),43480,22175,8623,10087,43.58,4673.09,2060.79,229.13,128.97,1.62
China,Africa,Wind,2020,Terawatt-hours (TWh),23638,47735,12445,11080,15.38,1601.2,13424.88,195.66,219.2,-3.38
China,Africa,Solar,2021,Terawatt-hours (TWh),24861,26224,8652,8846,26.58,3949.5,1268.09,1336.58,320.25,-2.58
China,South America,Coal,2018,Terawatt-hours (TWh),41680,9716,5200,18672,9.54,3119.4,16796.96,628.29,193.42,-0.24
China,Africa,Coal,2024,Terawatt-hours (TWh),33495,45962,11439,19632,36.94,1329.39,2197.47,1247.61,112.22,-2.32
China,Africa,Solar,2024,Terawatt-hours (TWh),42740,25727,10006,8559,39.34,758.83,13148.88,548.39,64.8,5.34
China,Europe,Solar,2020,Terawatt-hours (TWh),28611,32155,230,16973,64.6,4459.25,1631.02,184.9,227.88,7.03
China,Europe,Oil,2017,Terawatt-hours (TWh),34027,33308,12686,4680,23.83,3881.05,2600.7,1131.98,224.28,-0.55
China,Asia,Solar,2017,Terawatt-hours (TWh),25535,51375,3070,7609,29.46,2588.82,7177.58,551.85,188.94,4.36
China,South America,Solar,2020,Terawatt-hours (TWh),24316,21210,620,14428,58.21,764.68,23035.53,316.82,339.48,8.79
China,North America,Solar,2019,Terawatt-hours (TWh),6591,2897,794,4643,10.84,4841.79,4185.22,413.38,80.82,5.74
China,Oceania,Coal,2017,Terawatt-hours (TWh),28108,29977,9816,5640,62.04,246.91,13990.95,77.98,293.81,-0.17
China,South America,Oil,2018,Terawatt-hours (TWh),20018,46573,3499,19967,11.49,4792.3,20715.61,400.41,199.02,7.94
China,North America,Solar,2018,Terawatt-hours (TWh),22118,16801,3191,6041,64.06,3948.01,1374.09,241.82,162.01,-4.07
China,South America,Wind,2019,Terawatt-hours (TWh),9077,48436,2879,13885,61.89,94.08,24196.28,13.54,51.06,6.31
China,Europe,Nuclear,2024,Terawatt-hours (TWh),13234,39590,5758,17851,50.88,4156.17,2367.94,148.85,144.97,-2.16
China,Oceania,Oil,2018,Terawatt-hours (TWh),42906,39277,4830,881,69.54,337.88,5103.87,1039.2,85.61,4.42
China,South America,Coal,2022,Terawatt-hours (TWh),41115,15253,12507,16173,18.74,1594.45,14898.06,1159.96,111.83,-3.42
China,South America,Hydro,2019,Terawatt-hours (TWh),4781,2825,2340,17707,54.71,3905,15040.83,1303.88,248.37,3.72
China,Africa,Wind,2021,Terawatt-hours (TWh),20098,38582,10057,12501,48.82,2032.84,1273.29,442.82,205.68,8.92
China,North America,Oil,2023,Terawatt-hours (TWh),37757,17461,14820,1189,15.68,2340.49,16329.9,485.29,355.61,7.43
China,Asia,Coal,2017,Terawatt-hours (TWh),40872,31676,6395,12025,56.64,255.9,23398.87,1297.87,386.43,-3.53
China,Oceania,Hydro,2020,Terawatt-hours (TWh),16308,50724,6411,15380,56.33,3292.62,24672.37,482.42,140.74,7.8
China,Europe,Nuclear,2019,Terawatt-hours (TWh),28743,21664,11930,3595,60.19,3667.74,10414.12,793.29,194.71,-2.87
China,Asia,Solar,2023,Terawatt-hours (TWh),49142,3031,840,18470,18.39,96.16,12333.04,371.97,217.78,6.08
China,Asia,Hydro,2016,Terawatt-hours (TWh),27378,27244,1500,15213,24.5,2105.44,23104.5,1474.28,220.6,-4.2
China,Europe,Nuclear,2024,Terawatt-hours (TWh),22658,23948,9740,13513,14.66,4098.27,18347.74,417.58,338.33,6.67
China,Africa,Oil,2019,Terawatt-hours (TWh),40705,1144,10331,1231,43.64,4384.74,11990.95,402.1,169.65,1.9
China,Africa,Hydro,2018,Terawatt-hours (TWh),43041,20958,1193,240,11.64,1575.94,3568.9,900.04,282.81,5.12
China,Oceania,Nuclear,2021,Terawatt-hours (TWh),3811,21857,6223,16711,35.62,2934.51,24126.42,506.7,100.34,-4.37
China,North America,Natural Gas,2018,Terawatt-hours (TWh),19540,7682,13894,6525,23.21,3821.95,616.37,611.17,328.71,3.93
China,Oceania,Coal,2018,Terawatt-hours (TWh),32216,19589,8676,15468,65.65,3915.64,17917.22,962.4,160.18,7.14
China,South America,Nuclear,2023,Terawatt-hours (TWh),13219,37248,11079,19229,32.73,769.07,23270.54,544.84,276.18,9.1
China,Europe,Wind,2022,Terawatt-hours (TWh),10395,24976,4848,14508,52.82,4255.15,17725.25,348.86,365.53,4.94
China,South America,Oil,2024,Terawatt-hours (TWh),19430,35416,11155,1686,57.14,2513.84,20093.74,1324.66,370.26,3.72
China,North America,Oil,2023,Terawatt-hours (TWh),33660,6850,10459,19934,53.35,1901.28,21832.55,891.09,292.88,-2.61
China,Oceania,Coal,2024,Terawatt-hours (TWh),961,31885,6225,13137,30.25,4619.03,3088.64,49.78,210.63,-3.57
China,North America,Natural Gas,2024,Terawatt-hours (TWh),1855,35936,982,6140,43.06,210.26,24447.77,1121.09,167.32,6.06
China,South America,Solar,2022,Terawatt-hours (TWh),41324,33009,8923,18123,59.74,2858.8,11852.06,1158.28,328.57,5.71
China,South America,Solar,2016,Terawatt-hours (TWh),2237,28168,12061,796,58.63,1643.69,6030.67,1130.75,254.81,0.55
China,Asia,Coal,2020,Terawatt-hours (TWh),12826,5956,11899,17244,10.12,4746.6,1022.89,162.93,115.63,9.18
China,Africa,Natural Gas,2020,Terawatt-hours (TWh),13411,19172,9644,8175,10.58,3324.64,23887.77,465.45,190.87,9.57
China,South America,Natural Gas,2015,Terawatt-hours (TWh),28440,15719,14254,19318,36.66,2816.76,4764.61,1269.54,212.2,-2.44
China,Europe,Natural Gas,2021,Terawatt-hours (TWh),17320,44158,13917,8116,51.22,4854.32,4228.38,1257.43,92.38,7.05
China,Europe,Solar,2019,Terawatt-hours (TWh),41375,51385,6492,12086,56,4662.66,3709.87,676.26,363.66,9.02
China,Asia,Wind,2022,Terawatt-hours (TWh),43289,23220,12534,17738,45.63,2508.01,10825.73,842.53,178.56,4.76
China,North America,Coal,2022,Terawatt-hours (TWh),3733,23070,3648,4075,31.81,4640.46,8561.19,848.31,170.03,-4.48
China,Europe,Natural Gas,2021,Terawatt-hours (TWh),12628,24720,5124,16847,37.83,3635.14,7857.38,1157.03,265.64,-1.08
China,Oceania,Wind,2021,Terawatt-hours (TWh),21855,24267,3642,11147,9.45,1557.67,15498.59,1194.05,345.44,3.22
China,Africa,Hydro,2019,Terawatt-hours (TWh),23729,40831,3655,11311,57.18,4860.3,23584.15,1305.72,240.07,3.8
China,Africa,Oil,2017,Terawatt-hours (TWh),10500,33790,5067,18008,6.38,1405.36,10218.36,1406.09,109.33,1.89
China,Europe,Wind,2023,Terawatt-hours (TWh),45213,48504,9099,5049,48.5,4045.79,17081.98,1181.05,89.86,5.27
China,Asia,Wind,2018,Terawatt-hours (TWh),43236,13999,3463,19031,18.17,2555.01,1922.62,100.36,323.89,1.84
China,Asia,Wind,2017,Terawatt-hours (TWh),5839,38010,13948,18082,42.16,1717.77,18663.92,1219.13,199.61,-0.64
China,Africa,Coal,2024,Terawatt-hours (TWh),49129,9527,10452,4640,25.98,1255.82,11968.65,500.81,262.31,9.33
China,North America,Coal,2018,Terawatt-hours (TWh),24011,3321,2307,18462,33.29,580.25,12990.18,981.89,50.02,2.01
China,Europe,Hydro,2020,Terawatt-hours (TWh),4854,33437,9321,733,62.77,3008.81,15593.6,1005.75,353.87,3.57
China,Asia,Natural Gas,2016,Terawatt-hours (TWh),39478,50888,9370,10952,61.79,1885.77,7089.04,1451.64,193.73,-2.56
China,South America,Oil,2022,Terawatt-hours (TWh),23589,31570,8561,1719,11.84,3711.05,19180.84,1435.45,214.77,3.44
China,Asia,Hydro,2021,Terawatt-hours (TWh),2202,31590,12389,9233,61.19,1174.49,8697.75,1206.41,153.67,-3.69
China,Asia,Wind,2017,Terawatt-hours (TWh),22906,28893,7036,16272,26.64,282.87,2011.4,162.5,196.25,9.03
China,Europe,Natural Gas,2021,Terawatt-hours (TWh),15319,35744,9517,1758,34.68,2482.71,24945.2,471.75,100.01,0.96
China,Europe,Natural Gas,2023,Terawatt-hours (TWh),19197,21841,7307,3810,32.05,166.32,23396.43,1184.5,321.09,2.85
China,Europe,Hydro,2020,Terawatt-hours (TWh),28537,11910,365,555,16.98,1287.62,19842.85,624.15,345.41,0.5
China,South America,Nuclear,2021,Terawatt-hours (TWh),21497,26098,8176,17979,9.31,4176.04,23578.85,955.4,366.89,-2.66
China,Asia,Natural Gas,2024,Terawatt-hours (TWh),45267,33438,4911,15123,53.09,4868.03,21412.75,1449.68,161.51,4.54
China,Oceania,Solar,2023,Terawatt-hours (TWh),36021,13987,10111,8176,63.92,2898.71,11299.7,813.77,295.22,0.22
China,North America,Natural Gas,2016,Terawatt-hours (TWh),30975,21543,6471,15917,17.92,3727.98,24738.71,789.58,244.22,9.35
China,Asia,Wind,2021,Terawatt-hours (TWh),45459,34745,4270,3721,67.25,1912.24,15272.91,938.48,275.02,5.11
China,North America,Solar,2016,Terawatt-hours (TWh),25044,28403,11950,9300,54.59,2416.11,21830.6,483.57,166.36,-3.66
China,Asia,Hydro,2016,Terawatt-hours (TWh),48593,17591,34,14285,13.87,1748.81,15738.7,109.46,115.39,-1.42
China,Europe,Nuclear,2020,Terawatt-hours (TWh),45537,24668,10998,7104,68.04,529.78,15395.12,90.28,264.69,-0.71
China,North America,Natural Gas,2021,Terawatt-hours (TWh),11411,29198,11326,8242,62,1646.14,15647.77,390.03,202.03,2.83
China,North America,Solar,2018,Terawatt-hours (TWh),8036,33895,805,17862,16.36,2562.3,19984.8,552.03,366.18,8.47
China,Oceania,Coal,2021,Terawatt-hours (TWh),20932,17027,3100,2088,15.27,630.38,17818.56,512.86,64.39,-3.73
China,Oceania,Hydro,2023,Terawatt-hours (TWh),45037,11485,8791,13440,22.45,718.78,18787.76,162.26,58.8,-2
China,Oceania,Solar,2015,Terawatt-hours (TWh),24908,20498,14837,19210,52.38,2642.98,777.19,1228.56,329.35,-2.96
China,Oceania,Natural Gas,2018,Terawatt-hours (TWh),7728,27680,3842,17517,37.83,1294.97,18501.41,52.08,236.15,2.99
China,South America,Wind,2022,Terawatt-hours (TWh),48415,21645,12333,3807,57.03,4372.91,14011.54,1009.67,266.71,-2.83
China,North America,Oil,2019,Terawatt-hours (TWh),25678,17659,14124,15375,17.57,1740.99,16137.29,491.54,346.78,-4.95
China,Oceania,Hydro,2015,Terawatt-hours (TWh),6961,49189,8824,16972,46.22,4537.21,20737.36,607.18,212.25,7.41
China,Asia,Coal,2016,Terawatt-hours (TWh),44732,40973,2750,91,67.64,2251.33,6029.61,963.85,394.28,-3.58
China,Asia,Oil,2017,Terawatt-hours (TWh),7832,11611,10071,13432,52.71,4667.61,8620.05,1085.42,248.43,5.32
China,Europe,Solar,2021,Terawatt-hours (TWh),13725,11539,10455,2231,35.41,1172,11906.97,914,339.29,3.57
China,North America,Nuclear,2021,Terawatt-hours (TWh),20220,50560,2263,10411,39.84,1960.32,14377.12,968.98,298.1,1.36
China,Asia,Oil,2017,Terawatt-hours (TWh),3362,7929,8421,8333,36.77,2553.18,19803.19,1167.6,127.36,-4.78
